REGISTRE;F1;P1;P1A;P1B;P2;P2A;P2B;P3;P4_1;P4_2;P4_3;P4_4;P4_5;P4_6;P4_7;P4_8;P4_9;P4_10;P4_11;P4_12;P4_95;P4_98;P4_99;P5A;P5B;P5C;P5D;P5E;P5F;P5G;P5H;P5I;P5J;P5K;P5L;P5M;P5N;P5O;P5P;P5Q;P5R;P6;P7;P8;ID0;ID1;ID2;ID3;ID4_1;ID4_2;ID5;ID5_1;ID6;ID7;USU;RFD_GB;POND
5276;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;3;1;1;2;2;2;25;2;3;250;1;5;4;98,5;,41
5277;1;1;2; ;1;1; ;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;1;50;4;3;643;5;5;2;98,5;,41
5278;1;2; ;2;2; ; ;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;1;4;4;1;35;3;3;586;1;4;4;92,5;,59
5279;1;1;2; ;1;1; ;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;1;1;2;2;1;48;4;3;400;1;3;3;98,5;,41
5280;1;2; ;4;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;2;2;1;2;2;1;2;1;2;1;2;3;2;1;2;2;1;37;3;3;504;2;2;4;98,5;,41
5281;1;1;1; ;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;1;66;6;1; ;3;1;6;98,5;,41
5282;1;2; ;6;2; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;1;39;3;3;620;2;3;6;98,5;,41
5283;1;1;2; ;1;1; ;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;3;2;1;2;2;2;24;1;3;392;5;5;2;98,5;,41
5284;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;2;1;2;1;1;2;1;2;2;2;2;2;1;2;2;1;46;4;3;250;1;5;3;98,5;,41
5285;1;1;2; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;1;2;2;2;61;5;1; ;1;4;3;98,5;,41
5286;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;1;1;2;1;2;2;2;2;1;2;2;2;3;2;1;2;2;2;39;3;3;218;1;2;1;98,5;,41
5287;1;2; ;2;2; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;2;2;1;35;3;3;356;1;3;4;98,5;,41
5288;1;1;2; ;1;1; ;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;1;1;2;1;2;2;2;1;2;2;2;1;3;1;1;2;2;2;22;1;3;218;5;3;2;98,5;,41
5289;1;1;1; ;1;1; ;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;1;2;2;2;56;5;1; ;4;5;2;98,5;,41
5290;1;1;1; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;1;2;1;2;2;2;2;2;2;2;3;3;2;1;2;2;2;55;5;1; ;1;3;3;98,5;,41
5291;1;1;1; ;1;2;3;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;2;3;2;1;2;2;1;16;1;3;276;5;2;1;98,5;,41
5293;1;2; ;4;1;1; ;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;2;2;1;26;2;3;586;1;4;3;98,5;,41
5295;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;3;9;61;35;1;39;3;1; ;1;3;4;77,3;1,57
5297;1;1;1; ;1;1; ;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;2;9;61;35;2;41;3;1; ;1;5;3;77,3;1,57
5302;1;1;98; ;2; ; ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;98; ;9;61;35;1;60;5;1; ;3;4;4;77,3;1,57
5304;1;1;98; ;1;1; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3; ;9;61;35;2;66;6;1; ;3;4;5;77,3;1,57
5309;1;1;1; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;2;2;1;2;2;1;1;2;2;1;1;3;1;9;61;35;2;54;4;1; ;4;2;3;77,3;1,57
5310;1;2; ;5;1;1; ;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;9;62;35;1;32;2;3;214;1;3;3;77,3;1,57
5312;1;2; ;2;2; ; ;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;2;2;1;1;1;1;2;2;2;2;1;1;2;1;2;1;3; ;9;61;35;2;42;3;3;643;2;2;4;77,3;1,57
5314;1;1;2; ;1;1; ;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;3;2;2;9;61;35;2;48;4;1; ;1;5;2;77,3;1,57
5318;1;1;98; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;3; ;9;61;35;1;25;2;3;218;1;2;4;77,3;1,57
5320;1;1;1; ;1;1; ;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;98;1;9;61;35;2;47;4;3;604;1;5;4;77,3;1,57
5321;1;2; ;4;1;1; ;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2; ;5;24;19;1;27;2;1; ;1;5;2;200;1,04
5324;1;1;1; ;1;1; ;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;2;3;2;5;24;19;2;31;2;1; ;1;5;1;200;1,04
5325;1;1;1; ;1;1; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;1;2;2;1;2;1;2;2;1;2;1;5;24;19;1;60;5;1; ;2;3;4;200;1,04
5327;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;1;2;1;5;23;19;1;24;1;1; ;1;3;3;200;1,04
5328;1;2; ;6;2; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;23;19;1;52;4;1; ;1;2;6;200;1,04
5330;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;2;1;2;1;2;2;1;2;1;2;2;1;5;23;19;1;59;5;1; ;1;3;2;200;1,04
5332;1;1;2; ;1;1; ;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;1;98;1;2;2;2;1;2;2;2;2;2;2;1;3; ;5;23;19;1;71;6;1; ;3;4;4;200;1,04
5333;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;2;1;1;5;23;19;2;45;4;1; ;1;5;1;200;1,04
5334;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;2;3;2;5;23;19;2;27;2;1; ;5;5;3;200;1,04
5335;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;3;2;2;5;23;19;2;74;6;1; ;3;3;3;200;1,04
5336;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;1;1;2;2;1;2;2;1;1;2;3;2;5;23;19;1;20;1;1; ;5;3;3;200;1,04
5337;1;1;2; ;1;1; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2; ;5;23;19;2;43;3;3;380;4;3;4;200;1,04
5338;1;1;1; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;3;2;5;23;19;2;16;1;1; ;5;2;2;200;1,04
5339;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;3;2;5;23;19;2;17;1;1; ;5;2;3;200;1,04
5341;1;1;2; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;1;2;1;3;3;2;5;23;19;2;41;3;3;20;1;5;3;200;1,04
5342;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;2;5;23;19;2;32;2;1; ;1;5;2;200;1,04
5343;1;1;2; ;1;1; ;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;3;2;2;5;23;19;1;26;2;2; ;1;5;1;200;1,04
5344;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;3;1;5;23;19;1;43;3;1; ;2;4;3;200;1,04
5345;1;1;2; ;1;1; ;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;2;1;2;2;2;2;1;2;1;2;2;2;5;23;19;1;26;2;1; ;1;5;2;200;1,04
5347;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2; ;5;23;19;1;47;4;1; ;1;5;2;200;1,04
5348;1;2; ;9;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;2;2;1;2;1;2;2;1;2;1;1;2;2;3;2;5;23;19;1;25;2;2; ;1;5;3;200;1,04
5350;1;1;1; ;1;1; ;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;1;2;2;2;3; ;5;23;19;1;47;4;1; ;1;5;3;200;1,04
5352;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;1;1;2;2;2;1;1;2;2;1;2;2;5;23;19;1;44;3;1; ;1;3;3;200;1,04
5353;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;3;2;5;23;19;1;40;3;1; ;1;5;3;200;1,04
5354;1;2; ;9;1;1; ;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;2;1;2;1;2;2;1;2;1;2;3;1;5;23;19;1;57;5;1; ;1;5;2;200;1,04
5355;1;1;1; ;1;1; ;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;1;1;2;1;2;1;2;2;2;2;1;2;2;2;1; ;5;23;19;1;54;4;1; ;1;5;3;200;1,04
5356;1;1;98; ;2; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;23;19;1;42;3;1; ;1;4;6;200;1,04
5357;1;1;1; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;1;2;1;2;1;2;2;1;2;1;2;2; ;5;23;19;1;43;3;1; ;1;4;1;200;1,04
5359;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;2;3;1;5;23;19;1;47;4;1; ;1;5;3;200;1,04
5360;1;1;95; ;1;1; ;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;1;1;1;1;2;1;2;2;2;1;2;2;1;2;1; ;5;23;19;1;58;5;1; ;3;5;3;200;1,04
5362;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;23;19;1;60;5;1; ;1;5;6;200;1,04
5364;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;2;1;2;2;1;2;2;2;3;1;10;67;37;1;42;3;1; ;1;3;2;112,7;,6
5365;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;2;1;2;1;1;1;2;1;3;2;10;67;37;2;55;5;1; ;1;4;4;112,7;,6
5366;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1; ;10;67;37;2;67;6;1; ;3;4;2;112,7;,6
5367;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;3;2;10;67;37;2;50;4;1; ;2;4;2;112,7;,6
5368;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;2;1;1;2;2;2;2;2;2;2;3;2;10;67;37;2;25;2;1; ;1;5;3;112,7;,6
5369;1;1;2; ;1;1; ;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;3;3;10;66;37;1;40;3;1; ;1;5;2;112,7;,6
5370;1;1;2; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;2;1;2;2;2;2;1;2;2;3;2;2;10;67;37;1;19;1;1; ;5;3;2;112,7;,6
5371;1;1;1; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;1;2;1;2;2;2;2;2;2;2;1;3;2;10;67;37;1;51;4;1; ;1;5;3;112,7;,6
5372;1;1;2; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;2;1;2;2; ;10;67;37;2;65;6;1; ;3;3;1;112,7;,6
5373;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;1;2;1;2;1;2;1;1;2;2;2;3; ;10;67;37;1;66;6;1; ;3;5;3;112,7;,6
5374;1;1;1; ;1;1; ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;1;2;1;2;3;1;10;66;37;1;63;5;1; ;3;5;2;112,7;,6
5375;1;1;3; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;2;1;2;2;2;2;2;3;1;10;67;37;1;22;1;1; ;1;5;2;112,7;,6
5376;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;2;1;2;1;2;2;2;2;2;2;3;2;10;67;37;2;57;5;1; ;2;5;2;112,7;,6
5377;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;10;67;37;2;64;5;1; ;1;3;5;112,7;,6
5378;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;2;1;2;1;2;1;2;1;1;2;1;3;3;2;10;66;37;1;24;1;3;156;1;3;2;112,7;,6
5379;1;1;2; ;1;1; ;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;10;66;37;2;25;2;1; ;1;5;2;112,7;,6
5380;1;2; ;2;1;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;2;1;2;1;1;2;1;2;2;1;2;2;2;2;2;1;2;10;66;37;1;27;2;3;214;2;3;3;112,7;,6
5381;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;1;2;2;1;1;1;2;2;3;2;3;10;66;37;1;56;5;1; ;2;4;3;112,7;,6
5382;1;1;2; ;1;1; ;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;2;10;66;37;1;34;2;1; ;1;2;2;112,7;,6
5383;1;1;1; ;1;1; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;1;2;2;1;1;2;1;1;2;2;10;66;37;1;54;4;1; ;1;3;1;112,7;,6
5384;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;1;2;2;1;2;1;2;2;2;3;1;10;66;37;2;55;5;2; ;2;2;3;112,7;,6
5385;1;2; ;4;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;10;66;37;2;54;4;3;218;1;3;4;112,7;,6
5386;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;2;3;3;10;66;37;1;53;4;1; ;1;5;2;112,7;,6
5387;1;2; ;2;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;3;3;2;10;66;37;2;53;4;3;604;1;3;4;112,7;,6
5388;1;2; ;4;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;10;66;37;2;53;4;1; ;1;2;5;112,7;,6
5389;1;1;2; ;1;1; ;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;2;1;2;1;2;2;2;1;1;1;1;1;1; ;10;66;37;2;64;5;1; ;1;4;2;112,7;,6
5390;1;1;1; ;1;98; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3; ;10;66;37;2;72;6;1; ;3;5;4;112,7;,6
5391;1;1;2; ;1;1; ;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;1;1;3;3;10;66;37;1;37;3;1; ;1;3;2;112,7;,6
5392;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;2;1;2;3;2;10;66;37;2;19;1;1; ;5;3;3;112,7;,6
5393;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;1;2;1;2;2;1;2;1;2;2;3;1;2;2;7;7;2;31;2;1; ;1;4;3;165,3;1,05
5394;1;1;1; ;1;1; ;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;3;1; ;2;7;7;2;62;5;1; ;1;5;3;165,3;1,05
5395;1;1;1; ;1;1; ;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;7;7;2;28;2;3;528;1;5;3;165,3;1,05
5396;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;1;2;2;1;1;2;2;1;1;2;1;2;2; ;2;7;7;2;59;5;1; ;1;5;1;165,3;1,05
5397;1;1;1; ;1;1; ;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;7;7;1;23;1;3;484;5;3;2;165,3;1,05
5398;1;1;1; ;1;1; ;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;3;2;7;7;1;50;4;1; ;1;5;3;165,3;1,05
5399;1;1;2; ;1;1; ;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;2;1;1;2;1;2;1;1;2;1;2;2;2;2;3;2;1;2;7;7;1;16;1;1; ;5;2;1;165,3;1,05
5400;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;7;7;1;34;2;1; ;1;5;1;165,3;1,05
5401;1;1;95; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;1;2;1;2;1;2;2;1;2;2;2;3;3;2;7;7;1;45;4;1; ;1;5;3;165,3;1,05
5402;1;1;2; ;1;1; ;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;1;1;2;1;1;2;2;2;1;2;1;3;1;2;2;7;7;1;35;3;1; ;1;5;1;165,3;1,05
5403;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;7;7;1;26;2;3;376;1;3;3;165,3;1,05
5404;1;1;2; ;1;1; ;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;7;7;1;72;6;1; ;3;5;3;165,3;1,05
5405;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;1;1;1;2;2;1;2;2;2;1;2;2;1;2;3; ;2;7;7;1;44;3;1; ;1;5;3;165,3;1,05
5406;1;2; ;6;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;7;7;1;70;6;1; ;3;3;6;165,3;1,05
5407;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;3;2;2;7;7;2;33;2;1; ;1;4;2;165,3;1,05
5408;1;1;1; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;3;2;2;7;7;2;26;2;3;250;1;5;2;165,3;1,05
5410;1;1;95; ;2; ; ;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1; ;2;7;7;2;63;5;1; ;1;5;4;165,3;1,05
5411;1;1;1; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;2;1;1;2;2;2;1;1;2;1;2;3;3;10;67;37;1;70;6;1; ;3;5;3;112,7;,6
5412;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;1;1;2;1;1;2;2;2;2;1;2;2;3;3;2;10;67;37;2;51;4;1; ;1;2;4;112,7;,6
5413;1;1;1; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;3;1;10;66;37;2;33;2;1; ;1;5;4;112,7;,6
5414;1;1;2; ;1;1; ;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;3;1; ;10;67;37;2;49;4;1; ;1;5;3;112,7;,6
5415;1;1;98; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;1;1;3;1;10;67;37;2;54;4;1; ;2;4;2;112,7;,6
5416;1;1;2; ;1;1; ;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;10;67;37;2;60;5;1; ;3;5;3;112,7;,6
5417;1;1;1; ;1;1; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;2;1;1;2;1;2;2;2;2;2;2;2;3;2; ;10;67;37;1;62;5;1; ;3;4;2;112,7;,6
5418;1;1;2; ;1;1; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;10;67;37;2;54;4;1; ;4;4;5;112,7;,6
5419;1;1;2; ;1;1; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;10;67;37;2;19;1;1; ;5;3;3;112,7;,6
5420;1;1;2; ;1;1; ;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2;2;2;1;1;2;1;1;1;2;2;2;2;2;2;2;3;2; ;10;67;37;1;67;6;1; ;3;3;2;112,7;,6
